1,1,50.98,60.75,125.89000000000001,60.739999999999995,1,1,1.0
1,2,0.0,8.17,18.51,35.41,1,1,1.0
1,3,94.51,0.61,227.2,62.31,1,1,1.0
1,4,312.27,1.87,399.65,110.77,1,1,1.0
2,1,35.88,57.07,119.25999999999999,59.24999999999999,1,1,1.0
2,2,0.0,8.17,8.2,35.4,1,1,1.0
2,3,94.51,0.61,227.2,62.31,1,1,1.0
2,4,312.27,1.87,399.65,110.77,1,1,1.0
3,1,20.79,53.38,112.63,57.779999999999994,1,1,1.0
3,3,94.51,0.61,227.2,62.31,1,1,1.0
3,4,312.27,1.87,399.65,110.77,1,1,1.0
4,1,5.7,49.7,106.0,56.3,1,1,1.0
4,3,94.51,0.61,227.2,62.31,1,1,1.0
4,4,312.27,1.87,399.65,110.77,1,1,1.0
5,1,3.8,47.55,91.23,54.88000000000001,1,1,1.0
5,3,94.51,0.61,227.2,62.31,1,1,1.0
5,4,312.27,1.87,399.65,110.77,1,1,1.0
6,1,1.9,45.4,76.47,53.470000000000006,1,1,1.0
6,3,94.51,0.61,227.2,62.31,1,1,1.0
6,4,312.27,1.87,399.65,110.77,1,1,1.0
7,1,0.0,43.25,61.7,52.05,1,1,1.0
7,3,94.51,0.61,227.2,62.31,1,1,1.0
7,4,312.27,1.87,399.65,110.77,1,1,1.0
8,1,0.0,43.25,46.3,45.25,1,1,1.0
8,3,94.51,0.61,227.2,62.31,1,1,1.0
8,4,312.27,1.87,399.65,110.77,1,1,1.0
9,1,0.0,43.25,30.9,38.45,1,1,1.0
9,3,94.51,0.61,227.2,62.31,1,1,1.0
9,4,312.27,1.87,399.65,110.77,1,1,1.0
10,1,0.0,43.25,15.5,31.650000000000006,1,1,1.0
10,5,923.72,197.3,36.27999999999997,59.639999999999986,1,1,1.0
10,3,94.51,0.61,227.2,62.31,1,1,1.0
10,4,312.27,1.87,399.65,110.77,1,1,1.0
11,5,869.5,182.3,90.5,85.39999999999998,1,1,1.0
11,3,94.51,0.61,227.2,62.31,1,1,1.0
11,4,312.27,1.87,399.65,110.77,1,1,1.0
12,5,822.2,170.5,137.79999999999995,97.19999999999999,1,1,1.0
12,3,94.51,0.61,227.2,62.31,1,1,1.0
12,4,312.27,1.87,399.65,110.77,1,1,1.0
13,5,779.8,157.6,180.20000000000005,110.1,1,1,1.0
13,3,94.51,0.61,227.2,62.31,1,1,1.0
13,4,312.27,1.87,399.65,110.77,1,1,1.0
14,5,731.4,157.6,228.60000000000002,110.1,1,1,1.0
14,6,0.0,173.77,17.37,51.389999999999986,1,1,1.0
14,3,94.51,0.61,227.2,62.31,1,1,1.0
14,4,312.27,1.87,399.65,110.77,1,1,1.0
15,5,694.33,147.39,264.9699999999999,110.10000000000002,1,1,1.0
15,6,0.0,164.6,35.0,76.5,1,1,1.0
15,3,94.51,0.61,227.2,62.31,1,1,1.0
15,4,312.27,1.87,399.65,110.77,1,1,1.0
16,5,657.26,137.18,261.97,110.1,1,1,1.0
16,6,0.0,164.6,52.7,90.20000000000002,1,1,1.0
16,3,94.51,0.61,227.2,62.31,1,1,1.0
16,4,312.27,1.87,399.65,110.77,1,1,1.0
17,5,620.19,126.98,258.9799999999999,110.10000000000001,1,1,1.0
17,6,0.0,164.6,71.5,102.20000000000002,1,1,1.0
17,3,94.51,0.61,227.2,62.31,1,1,1.0
17,4,312.27,1.87,399.65,110.77,1,1,1.0
18,5,583.12,116.77,255.98000000000002,110.10000000000001,1,1,1.0
18,6,0.0,164.6,93.2,115.29999999999998,1,1,1.0
18,3,94.51,0.61,227.2,62.31,1,1,1.0
18,4,312.27,1.87,399.65,110.77,1,1,1.0
19,5,550.88,112.15,248.24,106.54999999999998,1,1,1.0
19,6,0.0,177.2,121.2,114.69999999999999,1,1,1.0
19,3,94.51,0.61,227.2,62.31,1,1,1.0
19,4,312.27,1.87,399.65,110.77,1,1,1.0
20,5,518.65,107.53,240.49,102.99000000000001,1,1,1.0
20,6,0.0,177.2,141.2,126.69999999999999,1,1,1.0
20,3,94.51,0.61,227.2,62.31,1,1,1.0
20,4,312.27,1.87,399.65,110.77,1,1,1.0
21,5,486.41,102.91,232.74999999999994,99.44,1,1,1.0
21,6,0.0,189.8,172.6,128.39999999999998,1,1,1.0
21,3,94.51,0.61,227.2,62.31,1,1,1.0
21,4,312.27,1.87,399.65,110.77,1,1,1.0
22,5,454.18,98.29,224.99999999999994,95.87999999999998,1,1,1.0
22,6,0.0,202.9,200.0,131.29999999999998,1,1,1.0
22,3,94.51,0.61,227.2,62.31,1,1,1.0
22,4,312.27,1.87,399.65,110.77,1,1,1.0
23,5,421.94,93.67,217.26000000000005,92.33,1,1,1.0
23,6,22.56,209.75,212.27,143.73000000000002,1,1,1.0
23,3,94.51,0.61,227.2,62.31,1,1,1.0
23,4,312.27,1.87,399.65,110.77,1,1,1.0
24,5,398.53,91.38,207.37,87.58000000000001,1,1,1.0
24,6,45.11,216.6,224.53999999999996,156.15,1,1,1.0
24,3,94.51,0.61,227.2,62.31,1,1,1.0
24,4,312.27,1.87,399.65,110.77,1,1,1.0
25,5,375.12,89.09,197.48000000000002,82.82,1,1,1.0
25,6,67.67,223.46,236.81,168.56999999999996,1,1,1.0
25,3,94.51,0.61,227.2,62.31,1,1,1.0
25,4,312.27,1.87,399.65,110.77,1,1,1.0
26,5,351.71,86.8,187.58999999999997,78.07000000000001,1,1,1.0
26,6,90.22,230.31,249.08,180.99,1,1,1.0
26,3,94.51,0.61,227.2,62.31,1,1,1.0
26,4,312.27,1.87,399.65,110.77,1,1,1.0
27,5,331.06,81.85,182.54000000000002,78.07,1,1,1.0
27,6,124.01,247.16,274.67,188.58,1,1,1.0
27,3,94.51,0.61,227.2,62.31,1,1,1.0
27,4,312.27,1.87,399.65,110.77,1,1,1.0
28,5,310.4,76.9,177.5,78.07,1,1,1.0
28,6,157.79,264.01,300.28,196.17000000000002,1,1,1.0
28,3,94.51,0.61,227.2,62.31,1,1,1.0
28,4,312.27,1.87,399.65,110.77,1,1,1.0
29,5,289.75,71.95,172.45,78.08,1,1,1.0
29,6,191.58,280.85,325.87,203.76999999999998,1,1,1.0
29,7,915.0,184.05,30.840000000000032,59.379999999999995,1,1,1.0
29,3,94.51,0.61,227.2,62.31,1,1,1.0
29,4,312.27,1.87,399.65,110.77,1,1,1.0
30,5,269.1,67.0,167.39999999999998,78.08000000000001,1,1,1.0
30,6,225.36,297.7,351.47,211.36,1,1,1.0
30,7,852.8,173.2,93.04000000000008,70.23000000000002,1,1,1.0
30,3,94.51,0.61,227.2,62.31,1,1,1.0
30,4,312.27,1.87,399.65,110.77,1,1,1.0
31,5,248.45,62.05,162.35000000000002,78.08,1,1,1.0
31,6,259.15,314.55,377.07000000000005,218.95,1,1,1.0
31,7,815.69,163.49,132.44999999999993,74.20999999999998,1,1,1.0
31,3,94.51,0.61,227.2,62.31,1,1,1.0
31,4,312.27,1.87,399.65,110.77,1,1,1.0
32,5,227.8,57.11,157.3,78.07000000000001,1,1,1.0
32,6,292.93,331.4,402.67,203.20000000000005,1,1,1.0
32,7,770.0,153.2,178.14,84.5,1,1,1.0
32,3,94.51,0.61,227.2,62.31,1,1,1.0
32,4,312.27,1.87,399.65,110.77,1,1,1.0
33,5,212.38,55.54,151.17000000000002,74.79000000000002,1,1,1.0
33,6,352.6,355.25,402.66999999999996,179.35000000000002,1,1,1.0
33,7,730.6,141.35,211.0,90.20000000000002,1,1,1.0
33,3,94.51,0.61,227.2,62.31,1,1,1.0
33,4,312.27,1.87,399.65,110.77,1,1,1.0
34,5,196.96,53.96,145.04,71.53,1,1,1.0
34,6,412.27,379.1,402.6700000000001,155.5,1,1,1.0
34,7,691.2,129.51,219.4699999999999,95.89000000000001,1,1,1.0
34,3,94.51,0.61,227.2,62.31,1,1,1.0
34,4,312.27,1.87,399.65,110.77,1,1,1.0
35,5,181.54,52.39,138.91,68.25,1,1,1.0
35,6,471.94,402.95,402.67,131.65000000000003,1,1,1.0
35,7,651.8,117.66,227.93000000000006,101.59,1,1,1.0
35,3,94.51,0.61,227.2,62.31,1,1,1.0
35,4,312.27,1.87,399.65,110.77,1,1,1.0
36,5,166.13,50.82,132.76999999999998,64.97999999999999,1,1,1.0
36,6,531.62,426.8,402.65999999999997,107.80000000000001,1,1,1.0
36,7,612.4,105.81,236.39999999999998,107.28999999999999,1,1,1.0
36,3,94.51,0.61,227.2,62.31,1,1,1.0
36,4,312.27,1.87,399.65,110.77,1,1,1.0
37,5,153.14,49.25,129.34000000000003,64.13,1,1,1.0
37,6,634.96,457.65,299.31999999999994,76.95000000000005,1,1,1.0
37,7,579.28,100.67,227.39999999999998,102.73,1,1,1.0
37,3,94.51,0.61,227.2,62.31,1,1,1.0
37,4,312.27,1.87,399.65,110.77,1,1,1.0
38,5,140.15,47.68,125.9,63.27,1,1,1.0
38,6,738.3,488.5,195.98000000000002,46.10000000000002,1,1,1.0
38,7,546.16,95.53,218.39,98.16999999999999,1,1,1.0
38,3,94.51,0.61,227.2,62.31,1,1,1.0
38,4,312.27,1.87,399.65,110.77,1,1,1.0
39,5,127.15,46.11,122.47999999999999,62.42,1,1,1.0
39,6,845.7,516.5,88.57999999999993,18.100000000000023,1,1,1.0
39,7,513.04,90.39,209.39,93.61,1,1,1.0
39,3,94.51,0.61,227.2,62.31,1,1,1.0
39,4,312.27,1.87,399.65,110.77,1,1,1.0
40,5,114.16,44.54,119.03999999999999,61.559999999999995,1,1,1.0
40,6,845.7,516.5,88.57999999999993,18.100000000000023,1,1,1.0
40,7,479.92,85.25,200.37999999999994,89.05000000000001,1,1,1.0
40,3,94.51,0.61,227.2,62.31,1,1,1.0
40,4,312.27,1.87,399.65,110.77,1,1,1.0
41,5,101.37,41.92,116.41,60.42,1,1,1.0
41,6,845.7,516.5,88.57999999999993,18.100000000000023,1,1,1.0
41,7,452.97,81.71,194.78999999999996,86.42,1,1,1.0
41,3,94.51,0.61,227.2,62.31,1,1,1.0
41,4,312.27,1.87,399.65,110.77,1,1,1.0
42,5,88.58,39.29,113.78000000000002,59.29,1,1,1.0
42,6,845.7,516.5,88.57999999999993,18.100000000000023,1,1,1.0
42,7,426.02,78.17,189.20000000000005,83.8,1,1,1.0
42,3,94.51,0.61,227.2,62.31,1,1,1.0
42,4,312.27,1.87,399.65,110.77,1,1,1.0
43,5,75.79,36.66,111.14999999999999,58.16,1,1,1.0
43,6,845.7,516.5,88.57999999999993,18.100000000000023,1,1,1.0
43,7,399.07,74.63,183.60999999999996,81.17000000000002,1,1,1.0
43,3,94.51,0.61,227.2,62.31,1,1,1.0
43,4,312.27,1.87,399.65,110.77,1,1,1.0
44,5,63.0,34.04,108.52000000000001,57.02,1,1,1.0
